Date,Open,High,Low,Close,Adj Close,Volume
1997-11-01,66.250000,69.375000,66.250000,69.375000,13.967393,9640
1997-12-01,69.375000,73.125000,69.375000,72.500000,14.596554,8840
1998-01-01,71.875000,74.062500,71.875000,72.187500,14.751016,14990
1998-02-01,72.500000,73.437500,71.875000,73.437500,15.006450,6080
1998-03-01,72.187500,73.437500,72.187500,72.500000,14.814876,13790
1998-04-01,72.500000,73.125000,70.312500,71.875000,14.909261,23300
1998-05-01,72.500000,72.500000,70.625000,70.625000,14.649970,26900
1998-06-01,70.625000,72.500000,70.000000,70.000000,14.520320,8680
1998-07-01,70.000000,72.500000,70.000000,71.875000,15.140983,20250
1998-08-01,71.875000,75.000000,65.000000,73.750000,15.535970,18250
1998-09-01,70.000000,76.250000,70.000000,71.250000,15.009325,22140
1998-10-01,71.875000,75.000000,70.000000,70.000000,14.987911,7830
1998-11-01,74.375000,74.375000,70.000000,71.250000,15.255555,6710
1998-12-01,71.250000,78.125000,71.250000,74.375000,15.924655,9350
1999-01-01,77.500000,78.750000,71.250000,72.500000,15.777762,17600
1999-02-01,72.500000,80.000000,71.250000,75.000000,16.321827,16130
1999-03-01,75.000000,78.750000,70.000000,75.000000,16.321827,17660
1999-04-01,72.500000,76.250000,72.500000,75.000000,16.582872,12080
1999-05-01,76.875000,79.375000,73.750000,75.625000,16.721052,54140
1999-06-01,78.125000,80.000000,75.625000,76.250000,16.859241,15620
1999-07-01,76.875000,178.750000,70.625000,73.750000,16.563087,59230
1999-08-01,73.750000,79.375000,70.000000,75.625000,16.984173,16900
1999-09-01,77.500000,105.000000,71.250000,86.250000,19.370384,42520
1999-10-01,84.375000,86.250000,71.875000,84.375000,19.267677,35820
1999-11-01,78.125000,82.500000,75.625000,82.500000,18.839502,14240
1999-12-01,80.625000,83.750000,72.500000,78.750000,17.983170,26000
2000-01-01,78.750000,81.250000,75.937500,80.625000,18.710716,19470
2000-02-01,79.375000,81.250000,76.875000,79.375000,18.420630,34420
2000-03-01,77.500000,80.000000,71.250000,79.375000,18.420630,46900
2000-04-01,80.000000,80.000000,72.500000,78.750000,18.592573,33980
2000-05-01,78.750000,80.000000,73.750000,79.375000,18.740135,39020
2000-06-01,79.375000,81.250000,75.937500,76.875000,18.149893,28280
2000-07-01,79.375000,80.000000,76.562500,77.500000,18.606779,30770
2000-08-01,77.500000,81.250000,76.875000,80.625000,19.357058,35230
2000-09-01,80.156250,82.500000,75.937500,79.375000,19.056953,34800
2000-10-01,80.000000,81.250000,76.875000,80.000000,19.527767,26730
2000-11-01,79.375000,80.625000,74.375000,79.375000,19.375193,28450
2000-12-01,78.125000,80.000000,76.562500,80.000000,19.527767,28530
2001-01-01,79.687500,85.000000,77.500000,80.937500,20.109913,49290
2001-02-01,81.250000,82.500000,80.625000,81.875000,20.342842,17010
2001-03-01,81.875000,87.500000,81.562500,83.750000,20.808704,22930
2001-04-01,83.437500,89.800003,82.968750,87.699997,22.168648,20630
2001-05-01,88.900002,104.900002,85.900002,92.800003,23.457832,76550
2001-06-01,90.199997,92.300003,82.500000,88.000000,22.244482,77800
2001-07-01,87.599998,94.400002,87.000000,89.500000,23.007109,61930
2001-08-01,90.699997,94.300003,88.900002,90.900002,23.366991,42520
2001-09-01,90.699997,93.400002,88.000000,93.300003,23.983936,26760
2001-10-01,92.900002,93.500000,90.099998,90.699997,23.315578,38250
2001-11-01,91.199997,94.199997,90.000000,91.099998,23.418417,33590
2001-12-01,91.099998,95.000000,91.000000,94.000000,24.163885,58030
2002-01-01,93.900002,100.000000,92.699997,96.300003,25.155277,51410
2002-02-01,96.400002,99.900002,95.099998,97.699997,25.520973,68850
2002-03-01,97.699997,104.500000,96.699997,100.000000,26.121782,94400
2002-04-01,100.500000,101.199997,97.500000,100.300003,26.596489,87700
2002-05-01,99.099998,102.500000,98.099998,99.400002,26.357838,63790
2002-06-01,99.400002,119.000000,99.400002,106.599998,28.267057,105130
2002-07-01,106.400002,114.000000,85.500000,92.400002,24.873539,127910
2002-08-01,94.500000,101.000000,90.500000,96.500000,25.977236,68260
2002-09-01,98.699997,106.000000,95.500000,105.900002,28.507679,75310
2002-10-01,107.400002,110.000000,100.000000,105.500000,28.838913,84050
2002-11-01,105.000000,110.000000,105.000000,109.300003,29.877651,56010
2002-12-01,109.500000,110.000000,97.000000,99.800003,27.280777,70910
2003-01-01,100.099998,105.000000,96.599998,98.800003,27.420572,70820
2003-02-01,98.099998,99.500000,89.800003,94.900002,26.338182,97760
2003-03-01,95.000000,97.400002,91.400002,93.099998,25.838614,93790
2003-04-01,95.500000,100.000000,93.599998,98.000000,27.669127,108250
2003-05-01,95.500000,100.699997,92.800003,100.699997,28.431427,67500
2003-06-01,99.099998,108.099998,95.500000,106.199997,29.984301,77390
2003-07-01,103.000000,105.300003,99.699997,104.000000,29.835161,77780
2003-08-01,104.000000,104.800003,96.900002,100.400002,28.802416,73120
2003-09-01,100.099998,104.800003,97.900002,98.000000,28.560429,97570
2003-10-01,100.000000,104.099998,97.699997,99.300003,28.939297,114580
2003-11-01,98.800003,104.900002,98.800003,104.400002,30.425606,75600
2003-12-01,105.400002,107.000000,99.000000,99.000000,28.851870,107530
2004-01-01,100.500000,105.400002,100.099998,103.699997,30.221598,103610
2004-02-01,104.199997,105.000000,100.300003,101.800003,30.134630,74300
2004-03-01,101.900002,103.000000,95.500000,97.500000,28.861769,150840
2004-04-01,98.000000,101.000000,93.599998,96.000000,28.872860,187420
2004-05-01,95.500000,100.000000,89.000000,98.000000,29.474379,126560
2004-06-01,97.599998,111.500000,95.199997,103.800003,31.218801,140910
2004-07-01,106.300003,106.300003,95.300003,98.800003,30.202221,104090
2004-08-01,97.500000,101.000000,94.500000,100.500000,30.721878,93760
2004-09-01,100.500000,107.500000,98.000000,100.099998,30.599606,141220
2004-10-01,100.500000,102.500000,99.000000,101.500000,31.522242,109670
2004-11-01,102.599998,105.900002,100.000000,105.599998,32.795536,106810
2004-12-01,105.900002,107.500000,102.000000,104.900002,32.578144,116970
2005-01-01,105.500000,105.500000,96.599998,100.099998,31.087450,143370
2005-02-01,99.699997,102.900002,95.699997,98.800003,31.179745,99350
2005-03-01,98.800003,101.500000,91.000000,93.300003,29.444040,168450
2005-04-01,93.900002,94.900002,88.000000,90.500000,29.051142,178060
2005-05-01,90.500000,95.400002,89.099998,94.099998,30.206772,128080
2005-06-01,94.199997,99.099998,92.500000,96.599998,31.009293,136160
2005-07-01,98.400002,102.699997,96.099998,100.699997,32.877335,126180
2005-08-01,101.000000,102.400002,92.099998,99.099998,32.354942,117400
2005-09-01,99.099998,101.000000,90.000000,95.000000,31.016348,136500
2005-10-01,96.599998,97.000000,87.300003,93.300003,30.984135,133340
2005-11-01,93.199997,97.199997,91.199997,94.099998,31.249809,92480
2005-12-01,94.000000,95.900002,91.599998,92.300003,30.652040,132700
2006-01-01,93.000000,98.099998,91.199997,96.800003,32.146458,138340
2006-02-01,97.300003,97.500000,92.699997,94.599998,31.415855,82840
2006-03-01,94.300003,96.900002,90.400002,95.400002,31.681532,170190
2006-04-01,95.800003,96.900002,90.300003,94.699997,31.995651,153400
2006-05-01,94.800003,95.000000,88.800003,91.900002,31.049644,159010
2006-06-01,91.900002,94.000000,88.000000,90.300003,30.509056,311510
2006-07-01,93.800003,94.900002,89.900002,93.599998,32.195835,157140
2006-08-01,93.500000,96.699997,91.599998,95.699997,32.918182,124130
2006-09-01,95.900002,99.800003,94.300003,97.599998,33.571728,167440
2006-10-01,98.800003,101.699997,95.699997,100.599998,35.199951,205590
2006-11-01,100.599998,101.599998,96.099998,101.599998,35.549850,158860
2006-12-01,100.900002,107.199997,99.699997,102.599998,35.899754,171260
2007-01-01,102.099998,104.500000,99.800003,103.599998,36.821972,190070
2007-02-01,103.699997,108.900002,100.099998,100.500000,35.720161,236760
2007-03-01,100.199997,108.400002,96.099998,105.900002,37.639454,271250
2007-04-01,106.500000,110.400002,104.500000,105.500000,38.112717,172900
2007-05-01,105.699997,108.500000,103.099998,107.599998,38.871357,202310
2007-06-01,107.900002,109.500000,101.699997,103.300003,37.317963,216060
2007-07-01,104.300003,108.000000,92.599998,96.199997,35.322407,249470
2007-08-01,96.099998,107.900002,92.500000,104.500000,38.369980,353640
2007-09-01,104.500000,111.099998,101.500000,108.000000,39.655094,271030
2007-10-01,108.699997,116.000000,102.599998,108.500000,40.482559,526510
2007-11-01,107.599998,107.699997,97.400002,100.599998,37.534969,428090
2007-12-01,100.400002,102.800003,89.599998,89.699997,33.468056,542620
2008-01-01,89.900002,98.000000,88.300003,98.000000,37.224564,823760
2008-02-01,98.300003,101.500000,92.300003,93.699997,35.591236,384420
2008-03-01,93.599998,103.099998,89.099998,97.800003,37.148602,609700
2008-04-01,99.300003,105.000000,98.000000,102.000000,39.435497,292840
2008-05-01,102.400002,104.699997,97.699997,104.599998,40.440720,282540
2008-06-01,104.599998,106.800003,95.300003,95.400002,36.883789,455380
2008-07-01,102.500000,105.500000,95.000000,105.000000,41.288284,457140
2008-08-01,105.300003,108.500000,99.500000,103.300003,40.619797,339680
2008-09-01,104.300003,117.800003,102.199997,111.900002,44.001514,735020
2008-10-01,110.599998,111.099998,55.500000,98.800003,39.477348,652560
2008-11-01,98.000000,101.199997,70.599998,98.300003,39.277569,549720
2008-12-01,95.800003,109.000000,83.000000,107.099998,42.793766,765900
2009-01-01,107.199997,107.500000,95.000000,99.500000,40.422260,433270
2009-02-01,98.300003,104.900002,90.000000,91.400002,37.131618,354080
2009-03-01,91.099998,99.900002,83.500000,98.599998,40.056629,488240
2009-04-01,96.300003,101.900002,92.500000,92.500000,38.307751,523780
2009-05-01,92.500000,93.800003,84.099998,88.699997,36.734009,496790
2009-06-01,89.099998,92.199997,82.099998,88.900002,36.816872,808350
2009-07-01,90.000000,95.000000,81.599998,93.099998,39.338432,474980
2009-08-01,93.900002,98.000000,90.099998,92.599998,39.127155,476740
2009-09-01,92.500000,94.900002,89.300003,90.400002,38.197575,492120
2009-10-01,90.800003,90.800003,81.099998,83.699997,36.019005,1668820
2009-11-01,84.000000,88.300003,81.500000,88.099998,37.912483,654640
2009-12-01,88.599998,94.500000,87.699997,90.000000,38.730122,1075200
2010-01-01,90.800003,91.300003,83.000000,87.300003,38.285561,729780
2010-02-01,87.800003,90.400002,82.599998,89.400002,39.206501,445410
2010-03-01,90.000000,94.000000,88.599998,90.199997,39.557346,601120
2010-04-01,91.000000,91.800003,86.300003,87.300003,39.001492,595110
2010-05-01,87.900002,91.500000,82.500000,87.300003,39.001492,738100
2010-06-01,86.699997,92.000000,85.000000,88.300003,39.448238,911580
2010-07-01,91.000000,91.599998,82.500000,84.699997,38.584785,1066080
2010-08-01,85.900002,86.400002,79.699997,81.800003,37.263691,712240
2010-09-01,83.099998,85.099998,81.000000,83.800003,38.174801,739040
2010-10-01,84.300003,89.000000,83.500000,88.000000,40.925056,570510
2010-11-01,88.400002,90.199997,87.000000,88.500000,41.157600,519590
2010-12-01,89.599998,93.400002,87.500000,89.699997,41.715660,608950
2011-01-01,90.199997,92.199997,87.699997,89.400002,42.368252,529420
2011-02-01,89.599998,93.500000,89.000000,93.199997,44.169140,377830
2011-03-01,93.199997,95.000000,89.599998,95.000000,45.022194,590690
2011-04-01,95.000000,96.099998,91.699997,94.099998,45.452885,497900
2011-05-01,94.599998,97.500000,92.500000,96.900002,46.805374,456670
2011-06-01,96.900002,98.000000,84.500000,86.599998,41.830185,1107760
2011-07-01,85.900002,85.900002,80.400002,81.300003,40.009289,718000
2011-08-01,81.900002,82.000000,69.000000,77.800003,38.286888,931550
2011-09-01,78.199997,79.000000,70.699997,72.000000,35.432590,813840
2011-10-01,72.300003,77.000000,68.699997,74.099998,37.103226,782990
2011-11-01,72.800003,73.800003,68.800003,70.199997,35.150425,693340
2011-12-01,70.099998,76.900002,69.000000,73.000000,36.552429,624430
2012-01-01,74.199997,75.300003,72.099998,74.199997,37.803345,565810
2012-02-01,74.599998,78.000000,74.599998,76.300003,38.873249,447150
2012-03-01,76.400002,79.900002,74.099998,76.900002,39.178944,661790
2012-04-01,77.300003,79.000000,71.699997,72.199997,37.394333,748100
2012-05-01,72.000000,73.500000,70.099998,71.099998,36.824615,607930
2012-06-01,70.300003,79.800003,70.199997,79.300003,41.071621,762430
2012-07-01,81.099998,83.599998,77.599998,81.599998,43.022762,673250
2012-08-01,81.500000,84.699997,79.000000,83.500000,44.024513,593710
2012-09-01,83.800003,85.199997,81.199997,82.800003,43.655445,723050
2012-10-01,83.400002,84.699997,80.699997,84.199997,45.103436,531450
2012-11-01,84.500000,87.500000,77.000000,84.900002,45.478409,703530
2012-12-01,85.199997,89.900002,83.800003,87.300003,46.764030,721850
2013-01-01,88.800003,94.500000,88.099998,93.599998,50.892288,634490
2013-02-01,94.000000,96.599998,91.199997,95.099998,51.707855,623440
2013-03-01,94.500000,100.199997,94.300003,98.699997,53.665257,619710
2013-04-01,98.400002,99.300003,92.500000,97.300003,53.621948,1309070
2013-05-01,96.900002,97.900002,89.800003,90.000000,49.598957,825050
2013-06-01,90.000000,92.199997,80.500000,86.000000,47.394535,1167610
2013-07-01,86.300003,93.699997,84.099998,86.400002,48.345791,1125060
2013-08-01,86.800003,87.400002,80.500000,81.500000,45.603951,789320
2013-09-01,82.300003,85.000000,80.099998,82.500000,46.163517,820790
2013-10-01,82.699997,90.500000,79.699997,86.199997,49.001350,867010
2013-11-01,86.000000,88.500000,81.599998,88.099998,50.081417,581780
2013-12-01,87.900002,89.500000,85.199997,85.800003,48.773983,708540
2014-01-01,85.199997,87.000000,81.900002,86.900002,50.141708,659460
2014-02-01,86.900002,88.199997,82.599998,87.800003,50.660992,599000
2014-03-01,86.900002,90.000000,83.300003,89.800003,51.815018,779230
