Date,Open,High,Low,Close,Adj Close,Volume
1994-01-01,225.000000,228.750000,206.250000,221.250000,5.315846,30687
1994-02-01,225.000000,228.750000,217.500000,225.000000,5.405950,15520
1994-03-01,221.250000,228.750000,202.500000,210.000000,5.045549,13295
1994-04-01,202.500000,230.625000,198.750000,217.500000,5.225745,14615
1994-05-01,210.000000,225.000000,210.000000,225.000000,5.496931,11709
1994-06-01,225.000000,228.750000,213.750000,217.500000,5.313699,13646
1994-07-01,225.000000,225.000000,213.750000,213.750000,5.222085,5893
1994-08-01,213.750000,221.250000,202.500000,202.500000,5.028367,8206
1994-09-01,202.500000,213.750000,202.500000,213.750000,5.307723,6173
1994-10-01,202.500000,213.750000,195.000000,195.000000,4.842129,10960
1994-11-01,195.000000,202.500000,168.750000,176.250000,4.458861,12767
1994-12-01,176.250000,183.750000,168.750000,176.250000,4.458861,47818
1995-01-01,176.250000,210.000000,176.250000,195.000000,5.058359,8353
1995-02-01,196.875000,202.500000,187.500000,191.250000,4.961086,5345
1995-03-01,191.250000,208.125000,181.875000,189.375000,4.912445,9232
1995-04-01,193.125000,200.625000,183.750000,200.625000,5.322553,5560
1995-05-01,204.375000,221.250000,200.625000,210.000000,5.571270,8519
1995-06-01,211.875000,226.875000,206.250000,219.375000,5.819992,9426
1995-07-01,223.125000,225.000000,211.875000,215.625000,5.846427,7824
1995-08-01,213.750000,226.875000,206.250000,225.000000,6.100617,7254
1995-09-01,225.000000,225.000000,211.875000,217.500000,5.897264,5841
1995-10-01,219.375000,225.000000,208.125000,221.250000,6.133886,5688
1995-11-01,221.250000,238.125000,217.500000,230.625000,6.393796,6534
1995-12-01,230.625000,256.875000,228.750000,243.750000,6.757673,7673
1996-01-01,241.875000,255.000000,236.250000,243.750000,6.933798,7508
1996-02-01,243.750000,253.125000,238.125000,251.250000,7.147150,7687
1996-03-01,249.375000,268.125000,247.500000,260.625000,7.413834,6853
1996-04-01,260.625000,260.625000,245.625000,245.625000,7.140289,5380
1996-05-01,243.750000,247.500000,228.750000,247.500000,7.194797,6383
1996-06-01,243.750000,251.250000,230.625000,232.500000,6.758749,50667
1996-07-01,230.625000,236.250000,219.375000,228.750000,6.811508,29467
1996-08-01,226.875000,247.500000,226.875000,241.875000,7.202335,18990
1996-09-01,241.875000,253.125000,238.125000,241.875000,7.202335,17307
1996-10-01,240.000000,249.375000,240.000000,245.625000,7.486063,15485
1996-11-01,245.625000,255.000000,238.125000,251.250000,7.657506,11618
1996-12-01,249.375000,270.000000,249.375000,266.250000,8.114669,12732
1997-01-01,264.375000,271.875000,255.000000,264.375000,8.248043,20347
1997-02-01,264.375000,275.625000,262.500000,273.750000,8.540526,11812
1997-03-01,271.875000,273.750000,256.875000,260.625000,8.131052,14733
1997-04-01,258.750000,262.500000,249.375000,251.250000,8.015453,17253
1997-05-01,253.125000,266.250000,251.250000,256.875000,8.194905,15493
1997-06-01,256.875000,288.750000,255.000000,271.875000,8.673446,15887
1997-07-01,271.875000,283.125000,270.000000,275.625000,8.987003,12124
1997-08-01,276.562500,296.250000,273.750000,286.875000,9.353822,11406
1997-09-01,286.875000,309.375000,285.000000,294.375000,9.598369,14372
1997-10-01,292.500000,303.750000,286.875000,288.750000,9.615626,11939
1997-11-01,285.000000,311.250000,281.250000,299.062500,9.959044,12866
1997-12-01,300.937500,305.625000,290.625000,298.125000,9.927824,15927
1998-01-01,297.187500,311.250000,292.500000,309.375000,10.529561,19848
1998-02-01,311.250000,311.250000,296.250000,298.125000,10.146665,13693
1998-03-01,299.062500,305.625000,292.500000,294.375000,10.019034,15107
1998-04-01,295.312500,308.437500,290.625000,295.312500,10.274408,14186
1998-05-01,295.312500,302.812500,270.000000,300.000000,10.437498,16604
1998-06-01,301.875000,307.500000,268.125000,271.875000,9.458987,28346
1998-07-01,272.812500,283.125000,236.250000,249.375000,8.889021,28762
1998-08-01,250.312500,262.500000,236.250000,243.750000,8.688518,14547
1998-09-01,245.625000,272.812500,226.875000,262.500000,9.356867,16172
1998-10-01,260.625000,260.625000,195.937500,249.375000,9.120238,22186
1998-11-01,251.250000,266.250000,243.750000,260.625000,9.531679,8491
1998-12-01,264.375000,270.000000,249.375000,249.375000,9.120238,10685
1999-01-01,247.500000,250.312500,238.125000,245.625000,9.219421,10173
1999-02-01,243.750000,243.750000,217.500000,219.375000,8.234142,10468
1999-03-01,217.500000,240.000000,206.250000,240.000000,9.008291,23619
1999-04-01,234.375000,241.875000,210.000000,221.250000,8.559570,16527
1999-05-01,223.125000,232.500000,220.312500,222.187500,8.595841,10479
1999-06-01,222.187500,228.750000,210.000000,211.875000,8.196876,18935
1999-07-01,210.937500,221.250000,206.250000,208.125000,8.306532,11440
1999-08-01,207.187500,209.062500,193.125000,201.562500,8.044614,13572
1999-09-01,204.375000,212.812500,196.875000,198.750000,7.932367,13882
1999-10-01,196.875000,198.750000,178.125000,180.000000,7.433856,16153
1999-11-01,178.125000,185.625000,168.750000,185.625000,7.666167,16447
1999-12-01,181.875000,186.562500,146.250000,151.875000,6.272318,54372
2000-01-01,150.937500,168.750000,140.625000,151.875000,6.554428,25974
2000-02-01,153.750000,167.812500,150.000000,161.250000,6.959021,22171
2000-03-01,161.250000,189.375000,150.937500,150.937500,6.513969,27013
2000-04-01,153.750000,166.875000,150.000000,166.875000,7.501855,16752
2000-05-01,165.000000,180.000000,158.437500,159.375000,7.164693,14366
