Date,Open,High,Low,Close,Adj Close,Volume
2006-11-01,29.118862,29.118862,28.696850,28.696850,11.043136,51727
2006-12-01,28.781254,29.498674,28.553366,29.287668,11.270493,42240
2007-01-01,29.287668,31.228926,28.823454,30.975718,11.920090,25596
2007-02-01,30.806913,31.102322,30.047291,30.384899,11.692731,35049
2007-03-01,30.384899,30.553705,29.709681,30.005089,11.546574,27913
2007-04-01,29.920687,29.962889,29.456472,29.794083,11.465375,50121
2007-05-01,29.794083,30.005089,29.414272,29.962889,11.530334,52378
2007-06-01,29.962889,30.005089,28.139793,29.110422,11.202289,15681
2007-07-01,28.781254,29.118862,25.497995,26.899076,10.608962,30502
2007-08-01,26.603668,27.515215,25.666800,27.008801,10.652237,25308
2007-09-01,27.008801,27.219807,26.797794,26.797794,10.569016,10409
2007-10-01,27.008801,27.835945,26.671190,27.641819,10.901899,33843
2007-11-01,27.641819,27.641819,26.628988,27.641819,10.901899,18579
2007-12-01,27.768423,27.768423,26.688070,27.000360,10.648911,18692
2008-01-01,27.000360,27.135405,25.658360,26.257618,10.355971,28432
2008-02-01,26.899076,26.966599,26.181656,26.375780,10.402576,22347
2008-03-01,26.586788,27.515215,26.375780,27.008801,10.652237,16141
2008-04-01,27.591177,28.907858,26.966599,28.688410,11.314674,78086
2008-05-01,28.688410,29.751883,28.283278,29.540874,11.650886,18205
2008-06-01,28.485844,28.485844,26.004410,26.004410,10.256105,28166
2008-07-01,26.012852,27.008801,25.540197,25.995970,10.756812,8273
2008-08-01,26.367340,26.417982,25.768084,26.240738,10.858094,15623
2008-09-01,26.586788,26.586788,24.476725,24.476725,10.128168,21492
2008-10-01,24.561129,25.320749,19.412575,24.468285,10.124673,53659
2008-11-01,24.476725,24.856537,22.788675,23.337292,9.656684,18701
2008-12-01,23.624260,23.624260,21.986851,22.788675,9.429670,11041
2009-01-01,22.788675,26.156336,21.944651,23.776184,9.838289,9978
2009-02-01,23.303530,24.080032,21.539518,21.894009,9.059470,10995
2009-03-01,22.442625,23.210688,20.509808,20.644852,8.542585,13126
2009-04-01,20.594210,21.522638,20.594210,21.092184,8.727687,10521
2009-05-01,21.092184,23.632700,19.834587,19.834587,8.207307,35546
2009-06-01,19.969631,20.594210,18.830198,19.454777,8.755589,22430
2009-07-01,19.454777,21.851807,19.454777,20.231279,9.105054,8465
2009-08-01,20.248159,20.383204,19.412575,20.037153,9.017687,27543
2009-09-01,20.087795,20.138437,19.623581,19.978071,8.991098,56771
