Date,Dividends
2006-03-28,8086.000000
2006-09-26,8651.000000
2007-03-27,8760.500000
2007-09-25,9250.000000
2008-03-26,14611.500000
2008-09-25,9536.000000
2009-03-26,9510.000000
2009-09-25,9599.000000
2010-03-29,9021.500000
2010-09-28,7362.000000
2011-03-29,7821.000000
2011-09-28,7925.000000
2012-03-28,8095.000000
2012-09-26,7850.000000
2013-03-27,7570.000000
2013-09-26,7683.000000
2014-03-27,7633.000000
2014-09-26,7648.000000
2015-03-27,7681.000000
2015-09-28,8001.000000
2016-03-29,8121.000000
2016-09-28,8361.000000
2017-03-29,8544.000000
2017-09-27,9096.000000
2018-03-28,9336.000000
2018-09-26,9495.000000
2019-03-27,9697.000000
2019-09-27,10197.000000
2020-03-30,10610.000000
2020-09-29,11262.000000
2021-03-30,11320.000000
2021-09-29,11356.000000
2022-03-30,11400.000000
2022-09-29,11500.000000
2023-03-30,11667.000000
2023-09-28,12000.000000
2024-03-28,12216.000000
