Date,Dividends
2011-04-18,3.830070
2011-04-19,3.255559
2013-04-15,4.152499
2014-04-14,4.299058
2015-01-27,4.494470
2016-04-18,4.900000
2017-04-18,5.100000
2018-04-19,5.100000
2018-04-20,5.100000
2019-04-26,5.200000
2020-10-23,4.500000
2021-04-23,4.000000
2022-04-14,4.100000
2023-04-17,4.200000
2024-04-15,4.100000
