Date,Dividends
2006-01-26,2680.000000
2006-07-26,4260.000000
2007-01-26,2836.399902
2007-07-26,2885.399902
2008-01-28,3072.800049
2008-07-28,3312.000000
2009-01-27,3256.800049
2009-07-28,3101.000000
2010-01-27,15889.200195
2010-07-28,2519.600098
2011-01-27,2409.000000
2011-07-27,2647.800049
2011-07-28,2647.800049
2012-01-27,2621.199951
2012-07-27,2341.000000
2013-01-29,2229.199951
2013-07-29,2403.800049
2014-01-29,2564.600098
2014-07-29,2517.000000
2015-01-28,2586.000000
2015-07-29,2451.000000
2016-01-27,2631.000000
2016-07-27,2695.000000
2017-01-27,2746.000000
2017-07-27,2650.000000
2018-01-29,2650.000000
2018-07-27,2739.000000
2019-01-29,3099.000000
2019-07-30,2923.000000
2020-01-30,3298.000000
2020-07-30,3551.000000
2021-01-28,3760.000000
2021-07-29,3621.000000
2022-01-28,3950.000000
2022-07-28,4005.000000
2023-01-30,4040.000000
2023-07-28,3750.000000
2024-01-30,3750.000000
2024-07-30,3800.000000
