Date,Dividends
2005-12-27,6411.000000
2006-06-27,6509.000000
2006-12-26,6873.000000
2007-06-26,6996.000000
2007-12-25,6671.000000
2008-06-25,7122.000000
2008-12-25,7092.000000
2009-06-25,3731.000000
2009-12-28,6933.000000
2010-06-28,6770.000000
2010-12-28,5680.000000
2011-06-28,5611.000000
2011-12-28,5876.000000
2012-06-27,6430.000000
2012-12-26,6093.000000
2013-06-26,6031.000000
2013-12-26,6006.000000
2014-06-26,6150.000000
2014-12-26,6351.000000
2015-06-26,6419.000000
2015-12-28,6588.000000
2016-06-28,6756.000000
2016-12-28,7048.000000
2017-06-28,7213.000000
2017-12-27,7223.000000
2018-06-27,7245.000000
2018-12-26,7326.000000
2019-06-26,7380.000000
2019-12-27,7493.000000
2020-06-29,7595.000000
2020-12-29,7750.000000
2021-06-29,7657.000000
2021-12-29,7550.000000
2022-06-29,7800.000000
2022-12-29,7750.000000
2023-06-29,7600.000000
2023-12-28,7600.000000
2024-06-27,7600.000000
