Date,Dividends
2007-07-26,2723.000000
2008-01-28,2804.399902
2008-07-28,3000.000000
2009-01-27,3311.800049
2009-07-28,3190.199951
2010-01-27,3446.800049
2010-07-28,3466.000000
2011-01-27,3505.600098
2011-07-27,3198.199951
2012-01-27,3507.600098
2012-07-27,3537.800049
2013-01-29,3643.000000
2013-07-29,3500.000000
2014-01-29,3639.199951
2014-07-29,3743.000000
2015-01-28,3900.000000
2015-07-29,3866.000000
2016-01-27,4033.000000
2016-07-27,4048.000000
2017-01-27,4081.000000
2017-07-27,4180.000000
2018-01-29,4376.000000
2018-07-27,4503.000000
2019-01-29,4710.000000
2019-07-30,4700.000000
2020-01-30,5034.000000
2020-07-30,9830.000000
2021-01-28,4800.000000
2021-07-29,4800.000000
2022-01-28,4871.000000
2022-07-28,4955.000000
2023-01-30,5235.000000
2023-07-28,5151.000000
2024-01-30,5223.000000
2024-07-30,5300.000000
