Date,Dividends
2005-12-27,8523.000000
2006-06-27,9695.500000
2006-12-26,9612.000000
2007-06-26,9904.500000
2007-12-25,10064.500000
2008-06-25,11274.500000
2008-12-25,11126.000000
2009-06-25,10887.500000
2009-12-28,9836.000000
2010-06-28,8562.500000
2010-12-28,7747.500000
2011-06-28,7569.000000
2011-12-28,7600.000000
2012-06-27,7740.000000
2012-12-26,7877.000000
2013-06-26,8427.000000
2013-12-26,8645.000000
2014-06-26,8152.000000
2014-12-26,7681.000000
2015-06-26,7787.000000
2015-12-28,8036.000000
2016-06-28,8397.000000
2016-12-28,8867.000000
2017-06-28,9129.000000
2017-12-27,9370.000000
2018-06-27,9650.000000
2018-12-26,10283.000000
2019-06-26,10560.000000
2019-12-27,11011.000000
2020-06-29,10986.000000
2020-12-29,11000.000000
2021-06-29,11684.000000
2021-12-29,11848.000000
2022-06-29,13476.000000
2022-12-29,11500.000000
2023-06-29,11500.000000
2023-12-28,11500.000000
2024-06-27,12500.000000
