Date,Dividends
2008-06-06,0.520000
2009-06-11,0.520000
2010-06-17,0.500000
2011-06-09,0.440000
2012-04-25,0.440000
2013-05-30,0.500000
2014-05-15,0.500000
2015-05-07,0.500000
2016-05-13,0.500000
2017-05-17,0.520000
2018-04-27,0.520000
2019-05-23,0.520000
2020-09-30,0.530000
2021-05-07,0.530000
2022-06-13,0.040000
2022-09-01,4.210000
2023-05-05,0.060000
2023-12-04,1.410000
