Date,Dividends
2013-01-09,3.220000
2013-07-10,6.450000
2014-01-08,3.540000
2014-07-09,7.090000
2015-01-08,3.890000
2015-07-09,8.150000
2016-01-07,4.860000
2016-07-07,10.190000
2017-01-12,6.800000
2017-07-06,14.270000
2018-01-11,8.840000
2018-07-05,18.549999
2019-01-10,10.610000
2019-07-04,22.260000
2020-01-09,11.670000
2020-07-02,24.490000
2021-07-01,17.750000
2022-01-06,7.000000
2022-07-07,14.500000
2023-01-05,8.400000
2023-07-06,17.400000
2024-01-04,9.000000
2024-07-04,19.000000
