Date,Dividends
2007-08-28,6375.000000
2008-02-26,7183.000000
2008-08-26,7230.500000
2009-02-24,7293.500000
2009-08-26,6813.000000
2010-02-24,7283.500000
2010-08-27,6874.000000
2011-02-24,7043.000000
2011-08-29,6754.000000
2012-02-27,7274.000000
2012-08-29,7153.000000
2013-02-26,7445.000000
2013-08-28,6858.500000
2014-02-26,7444.000000
2014-08-27,7672.000000
2015-02-25,7984.000000
2015-08-27,7688.000000
2016-02-25,8036.000000
2016-08-29,8130.000000
2017-02-24,8428.000000
2017-08-29,8497.000000
2018-02-26,9179.000000
2018-08-29,9161.000000
2019-02-26,9706.000000
2019-08-29,10449.000000
2020-02-27,10042.000000
2020-08-28,10108.000000
2021-02-25,10080.000000
2021-08-30,10035.000000
2022-02-25,10485.000000
2022-08-30,10299.000000
2023-02-27,10778.000000
2023-08-30,10645.000000
2024-02-28,11459.000000
